location,gender,city,text,klout,latitude,longitude,date,followers,image,sreen_name,sentiment,TuesdayTemp,WednesdayTemp,ThursdayTemp,FridayTemp
"Nava, Coahuila de Zaragoza",,Nava,"Wind 22.8 km/h N. Barometer 1013.0 mb, Rising. Temperature 11.1 Â°C. Rain today 1.2 mm. Humidity 87%",26,28.41972222,-100.7672222,"Wed, 03 Apr 2013 12:58:39 +0000",66,http://a0.twimg.com/profile_images/3308686423/d8f1114806dcf597ecdfe17ef48baa86_normal.jpeg,RafaOrtizG,0,74.5,64.2,57.5,61.5
"New York, US",mostly_male,New York,Chinese today with Danny boyyy _Ÿ˜__Ÿç±,34,43.01698294,-78.13789937,"Wed, 03 Apr 2013 12:58:39 +0000",202,http://a0.twimg.com/profile_images/3449529632/41e960f3c6b3fd74828f9c5b3d1d3846_normal.jpeg,TayyyJayyy,0,28.1,30.8,36,37.4
"New York, NY",male,New York,"Thanks so much for the RT @aaronstewart62, i really appreciate it!",29,40.697488,-73.979681,"Wed, 03 Apr 2013 12:58:39 +0000",122,http://a0.twimg.com/profile_images/3325848501/da1fc3a241efb3da4e86b09ab2fb0a09_normal.jpeg,Seanna33,8,38.8,39,39.2,43.8
"New Mexico, US",,New Mexico,I need my sleep to function during the day îê_,37,32.04388938,-106.6004479,"Wed, 03 Apr 2013 12:58:39 +0000",97,http://a0.twimg.com/profile_images/3441006165/956f1a8b7290203feecdecbbf96e3c1f_normal.jpeg,vivian_Dom,0,69.8,60,61.1,67.8
"St. Petersburg, FL",,St. Petersburg,All dat gorilla shit till ah real nigga get rite na u spook,45,27.73596038,-82.6338804,"Wed, 03 Apr 2013 12:58:39 +0000",152,http://a0.twimg.com/profile_images/3457478935/4e78124bdf2ca9bbc34f9321463d304a_normal.jpeg,COKE_BOY34,-7,69.7,70.8,70.4,68.3
"Michigan, US",female,Michigan,What do I want for breakfast?,45,43.0591785,-83.24445626,"Wed, 03 Apr 2013 12:58:39 +0000",305,http://a0.twimg.com/profile_images/3429409612/ec766ef23775ad79cad771bce55d9223_normal.jpeg,VictoriaLyn16,0,29.4,30,37.8,44.6
"Texas, US",mostly_male,Texas,Our vending machines have cheez its now!_Ÿ™Œ http://t.co/Yh6RaGFvay,,30.03441234,-95.63102636,"Wed, 03 Apr 2013 12:58:39 +0000",44,http://a0.twimg.com/profile_images/3084355410/efef708e18a4ca6a272191b111bf1956_normal.jpeg,MathiasonNick,0,66.8,61.1,51.6,50.3
"Mayer Peter A Advertising, New Orleans",mostly_female,Mayer Peter A Advertising,"I'm at Peter Mayer - @peteramayer (New Orleans, LA) http://t.co/aKtMUgJQZw",28,29.950636,-90.068776,"Wed, 03 Apr 2013 12:58:39 +0000",160,http://a0.twimg.com/profile_images/2413071205/Tracey_at_Peter_Mayer_10x8_normal.jpg,takemetonola,0,69.6,65.3,58.4,57
"Carol City, FL",,Carol City,@Legit_nike_hoee grape ?,38,25.9334706,-80.2652083,"Wed, 03 Apr 2013 12:58:39 +0000",475,http://a0.twimg.com/profile_images/3464743859/cd4edbaef763e94087c50d55afdcbe15_normal.jpeg,fCkaNiqqa,0,74.1,75.7,76.8,70.9
"Brentwood, NY",,Brentwood,Fannndangooooooo @MikeeMaherr,44,40.79749193,-73.27095173,"Wed, 03 Apr 2013 12:58:39 +0000",907,http://a0.twimg.com/profile_images/3425034984/a749df18942855fb946fa38651e0f42d_normal.jpeg,VinnyyBauerr,,38.5,38.8,38.1,40.9
"Bridgetown North, OH",,Bridgetown North,"You pay to much to pay for that education, to take naps.",,39.15896462,-84.62757189,"Wed, 03 Apr 2013 12:58:39 +0000",428,http://a0.twimg.com/profile_images/3436105949/cb0f5708536a7c72985e829fc65864df_normal.jpeg,yocuhh,0,36.8,38.2,42.6,38.2
"Andover, KS",mostly_female,Andover,Their new system is awesome! They text you when you're time is approaching so you don't have to wait in line. #sweet http://t.co/DOijMSpZrw,41,37.69664578,-97.13387389,"Wed, 03 Apr 2013 12:58:39 +0000",448,http://a0.twimg.com/profile_images/1181009490/image_normal.jpg,Lindsmshirk,9,37.5,37.8,44.5,47.3
"Newark, NJ",,Newark,â€œ@Zeyad_A_I_M: Overprotective parents raise the best liarsâ€ù _Ÿ‘è_Ÿ‘è_Ÿ‘è_Ÿ‘è_Ÿ™Œ,,40.73329456,-74.21110364,"Wed, 03 Apr 2013 12:58:39 +0000",678,http://a0.twimg.com/profile_images/3454660885/b33ed279b776b46fcb637030c2e86557_normal.jpeg,WhoTf__LoveHoes,,39.6,39.5,40.6,43.4
"Bay Lake, FL",male,Bay Lake,"with Silvia, Priscilla, Silvia (@ Siemens VIP Center Base 21) http://t.co/6yPE6uMNkn",,28.37417395,-81.55073047,"Wed, 03 Apr 2013 12:58:39 +0000",43,http://a0.twimg.com/profile_images/917197265/Fabio_Barco_normal.jpg,FabioSelhorst,0,76.1,76.1,70.9,67
"Cuyahoga Falls, OH",male,Cuyahoga Falls,@kayshafff28 I do,46,41.13954451,-81.48780652,"Wed, 03 Apr 2013 12:58:40 +0000",471,http://a0.twimg.com/profile_images/3469524453/fb35d1c75344957f8884d58e930098d1_normal.jpeg,DonaldKing10,0,31.9,32.2,34,37.6
"Queens, NY",female,Queens,I got all ready to go to jail but i dont feel like leaving_Ÿ˜”_Ÿ˜’maybe ill try gain tomorrow _Ÿ˜‚thestruggle#mybrothersroom_Ÿ˜_ http://t.co/SGeLTrKRM4,,40.6646255,-73.85137711,"Wed, 03 Apr 2013 12:58:40 +0000",17,http://a0.twimg.com/profile_images/3457083124/d36aa38e783a611fa7c1e59edc8210fa_normal.jpeg,AvendanoCrystal,-5,39.6,39.9,38.9,41.1
"South Carolina, US",,South Carolina,It feels like one of those nights,40,34.1002778,-81.0404331,"Wed, 03 Apr 2013 12:58:40 +0000",408,http://a0.twimg.com/profile_images/3411977859/7669696961c2007eaa626c6fa0010164_normal.jpeg,Keymune,0,60.1,57.8,49.9,42.7
"Lewiston, ME",mostly_male,Lewiston,There are a couple people that I would give my life for if it meant they would be ok. Seriously.,13,44.10203,-70.212592,"Wed, 03 Apr 2013 12:58:40 +0000",6,http://a0.twimg.com/profile_images/3444653550/24ac7d720bd7a3c3aa606bd1c834c94e_normal.jpeg,CameronJBedard,4,32.1,32.9,37.8,37.8
"Troy, NY",mostly_female,Troy,@MicahKHANNN you should just tweet these pictures at people instead of responding lol,31,42.69717805,-73.68643471,"Wed, 03 Apr 2013 12:58:40 +0000",53,http://a0.twimg.com/profile_images/3468517790/ecb94d9ce90cbe724bb2dccef8bed43a_normal.jpeg,SomewhatMadz,0,30.7,32.4,37.3,44.6
"Blackman, MI",,Blackman,Who puts their twitter name as narnia thats so ugly,45,42.30071587,-84.40994808,"Wed, 03 Apr 2013 12:58:40 +0000",657,http://a0.twimg.com/profile_images/3457088264/afa91f9318f1ebc01df393053ae3200e_normal.jpeg,ayeeeitsmir,-6,29,31,39.4,41.2
"Beltsville, MD",female,Beltsville,@Ahnah_G hopefully around 11 or 12ish?,36,39.04030956,-76.95066167,"Wed, 03 Apr 2013 12:58:40 +0000",174,http://a0.twimg.com/profile_images/3460676383/be9c0bc7330af4d83be852b1e6bdd7ed_normal.jpeg,xenia_cee,0,43.9,42.6,40.6,40.7
"Haverhill, MA",male,Haverhill,Teachers better be prepared for me to do nothing today,33,42.7869589,-71.0992203,"Wed, 03 Apr 2013 12:58:40 +0000",227,http://a0.twimg.com/profile_images/3158803613/1f819ee4f54de58eaf7b10b559149028_normal.jpeg,SeanOuellette1,3,36.1,37.5,42.2,43.4
"Chattanooga, TN",male,Chattanooga,@tleewifebeater Looking forward to it! Haha,,35.083136,-85.250439,"Wed, 03 Apr 2013 12:58:40 +0000",173,http://a0.twimg.com/profile_images/3273497411/759a99e3fe2686084b3935d01d68a1b1_normal.png,josh_fuhrwerk,0,51.3,51.2,46.9,45.2
"Kapaun Mt Carmel High School, Wichita",,Kapaun Mt Carmel High School,"I'm at Kapaun Mt. Carmel School (Wichita, Kansas) http://t.co/5fOnplyyFj",44,37.69463117,-97.23897867,"Wed, 03 Apr 2013 12:58:40 +0000",982,http://a0.twimg.com/profile_images/186877524/YEKlogo120_normal.jpg,YEKansas,0,37.5,37.8,44.5,47.3
"Orlando, FL",male,Orlando,"Understaffed at work like whoa. Not in the mood to be given your bitchy ass attitude, skank. (@ universalorl) http://t.co/4LzCn6kyDf",54,28.4779809,-81.46741569,"Wed, 03 Apr 2013 12:58:40 +0000",326,http://a0.twimg.com/profile_images/1982088888/photo_normal.JPG,theoryoferin,-6,72.8,71.5,71.3,67
"Jacksonville, FL",,Jacksonville,I hate Kids,40,30.3739166,-81.6877526,"Wed, 03 Apr 2013 12:58:40 +0000",540,http://a0.twimg.com/profile_images/3435427938/df0493b1753a98057257e887383e3a09_normal.jpeg,ShawnyBae_,-7,64.4,62,68.2,64.9
"San Gorgonio Pass, CA",male,San Gorgonio Pass,"@MichelleObama \n""Claudia and Grammy Lose Weight"" by Nadia Williams(10yrs old) and Sheila Davis#childhoodobesity#selfawareness#healthykids",,33.96122024,-117.0575176,"Wed, 03 Apr 2013 12:58:40 +0000",23,http://a0.twimg.com/profile_images/2320782848/z7ms4ocgmnp23mxyuhev_normal.jpeg,DDavisWilliams,0,58.8,61.6,61.8,61.3
"Florida, US",female,Florida,_Ÿ˜”_Ÿ˜_âœˆ @ Southwest Florida International Airport (RSW) http://t.co/D4LYgikn0Z,40,26.52792377,-81.75525963,"Wed, 03 Apr 2013 12:58:40 +0000",97,http://a0.twimg.com/profile_images/3456307858/6abcc93c10ccc1c12d30df415f6fa214_normal.jpeg,michellemisdom,0,73.6,74.5,72.8,66.3
"Indiana, US",mostly_male,Indiana,"I would like to welcome Mike Marzotto, @VCDX78, to Twitter after loosing a bet that Butler would go farther than IU in NCAA Tournament",60,39.766555,-86.441277,"Wed, 03 Apr 2013 12:58:40 +0000",577,http://a0.twimg.com/profile_images/2898331192/85484b1da5a6cb47772690fb5001f5bf_normal.jpeg,v2Mike,0,34.6,36.2,42.3,41.2
"Sunnyvale, CA",male,Sunnyvale,Are you an underpaid developer? Going freelance might be the thing to do - http://t.co/n33BpVRN9V,27,37.396991,-122.0238425,"Wed, 03 Apr 2013 12:58:41 +0000",113,http://a0.twimg.com/profile_images/469804416/Umair_s_Cartoon_normal.gif,umairsd,-4,57.7,58.7,59.1,60
"Columbia, SC",,Columbia,Good morning twitter!!!,39,34.01325379,-81.0200907,"Wed, 03 Apr 2013 12:58:41 +0000",962,http://a0.twimg.com/profile_images/3333734369/a80442ca5ae40c1fbf13f21f8d920f34_normal.jpeg,Tweetz4m_Pete,8,60.1,57.8,49.9,42.7
"Hutchinson, KS",female,Hutchinson,#YouGainPointsIf You Bring Me Food :),40,38.068218,-97.9219478,"Wed, 03 Apr 2013 12:58:41 +0000",382,http://a0.twimg.com/profile_images/3164022578/dbca0ce6c955b40770e972dedcbded19_normal.jpeg,amartinez1432,3,38.9,38.9,44.4,44.7
"Branford Center, CT",mostly_female,Branford Center,"To think if I did one tiny thing different in the past, my whole life would be different! Crazy",36,41.27176702,-72.82404182,"Wed, 03 Apr 2013 12:58:41 +0000",363,http://a0.twimg.com/profile_images/3426282085/33f33b59c42344fd7df97a7b46d730da_normal.jpeg,kellyeatonn,0,37.5,37.5,37.4,41.9
"East Lansing, MI",,East Lansing,Idk why I be so tired,39,42.71835397,-84.46995037,"Wed, 03 Apr 2013 12:58:41 +0000",1043,http://a0.twimg.com/profile_images/3388663914/dfe39e1ef5595eec6d86aef076c6a32f_normal.jpeg,ItzBreBITCHES,-4,29.1,30.9,39.1,41.6
"Alpharetta, GA",mostly_male,Alpharetta,Good Morning Lovely People _Ÿ˜´,,34.05662963,-84.26879282,"Wed, 03 Apr 2013 12:58:41 +0000",200,http://a0.twimg.com/profile_images/3274744890/f95e6a9082395f3616aa31717d410523_normal.jpeg,IAmChandler3,4,56.4,52.6,44,39.8
"Bloomingdale, FL",female,Bloomingdale,Now everything that touches me feels like a bug _Ÿê__Ÿêœ_Ÿêù_Ÿê›,40,27.88798397,-82.28257641,"Wed, 03 Apr 2013 12:58:41 +0000",137,http://a0.twimg.com/profile_images/2904033044/034f2a3b20a320dbb39e97478e86cf54_normal.jpeg,carlsmariee,0,70.5,72.8,70.3,67.2
"Texas, US",,Texas,"Its my only newspaper..""@Jayde18_x: Who else wakes up in the morning and checks their Twitter like its the morning paper?""",43,29.9636759,-95.4033575,"Wed, 03 Apr 2013 12:58:41 +0000",392,http://a0.twimg.com/profile_images/3269131926/a040e263d1d6cb919c74a50ad2229abb_normal.jpeg,_therealj,0,67,63.1,52.7,50.9
"East Windsor, NJ",unisex,East Windsor,@LetiBaby93 send me ya # Doe..,,40.26409433,-74.54255979,"Wed, 03 Apr 2013 12:58:41 +0000",609,http://a0.twimg.com/profile_images/3457792841/d45ee2f9b90e0951d9ffd71be744021f_normal.jpeg,DomSoWavy,,39.2,39.3,40.1,39.1
"New York, US",,New York,#worldofwarcraftswag,35,42.7723216,-78.7979175,"Wed, 03 Apr 2013 12:58:41 +0000",195,http://a0.twimg.com/profile_images/3377814819/1363fd4d76d28b01c9cb1f65822db8ed_normal.jpeg,niggawinslooow,0,27.4,28.5,31.6,34.9
"Manhattan, NY",,Manhattan,@RosadelMar11  acÃ¡ esta uno solo entero parÃ¡ ti Mami estas Rrica mami,,40.7339356,-73.995716,"Wed, 03 Apr 2013 12:58:41 +0000",13,http://a0.twimg.com/profile_images/3362863686/908559786fc359b2b0a976d4a1b58d06_normal.jpeg,AlejandroG2006,0,38.8,39,39.2,43.8
"Toronto, Ontario",,Toronto,@SohBless abbey teri liye mujse mutna para lage,40,43.6293435,-79.2725035,"Wed, 03 Apr 2013 12:58:41 +0000",62,http://a0.twimg.com/profile_images/3452804121/dacee29a81eb4c1f6612a9b29acb626e_normal.jpeg,BiryaniMan,,30.5,31.5,35.8,33.3
"Brooklyn Park, MN",,Brooklyn Park,Kung maibabalik ko lang..,43,45.108819,-93.3403165,"Wed, 03 Apr 2013 12:58:41 +0000",260,http://a0.twimg.com/profile_images/3440498878/2cb37700181a2bea3fcde98a8d4b4314_normal.jpeg,asdfghjkhels,0,27.1,31.6,43.9,33.1
"Illinois, US",mostly_female,Illinois,haha sicker than yo average,42,38.9405928,-90.93178597,"Wed, 03 Apr 2013 12:58:41 +0000",647,http://a0.twimg.com/profile_images/3463420857/d5ecb4594e14a9be33386c0dc43ffc6c_normal.jpeg,BayleeKenney_,-4,37.9,40.5,43.6,38.6
"Charlotte, NC",female,Charlotte,@ashleigh_outen I think I would kill myself... _Ÿ˜’ Basically I learned if I do get married I'll probably get divorced #awesome,33,35.30686374,-80.7305009,"Wed, 03 Apr 2013 12:58:41 +0000",190,http://a0.twimg.com/profile_images/3404802427/ed147df86216caee122c5a22ac9ac5f1_normal.jpeg,xo_vickieee,-2,52.6,52.5,44.5,36.7
"Toledo, OH",female,Toledo,@ashmarspe I should probably go to the pregnancy center... #iskiptoooften breakfast it is!!! :),29,41.72209923,-83.60411762,"Wed, 03 Apr 2013 12:58:42 +0000",75,http://a0.twimg.com/profile_images/2438564657/image_normal.jpg,AnastasiaSeward,1,31.7,33,38.3,41.1
"Hacienda Heights, CA",male,Hacienda Heights,@YoCrunch \n #snacklikeawinnerOur family enjoys YoCrunch,19,34.002225,-117.9679145,"Wed, 03 Apr 2013 12:58:42 +0000",53,http://a0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,ygalin,0,64.8,67.7,68.5,65.1
"Boca Del Mar, FL",,Boca Del Mar,"Talk it up and give me the go round, round like a good time tease.",32,26.35027565,-80.15529459,"Wed, 03 Apr 2013 12:58:42 +0000",208,http://a0.twimg.com/profile_images/3466468305/1517c46b55c244eb01d95b4eaa6f9e47_normal.jpeg,CearaaaaMendez,4,73.4,76.5,76.3,71.6
"Jacksonville, FL",male,Jacksonville,"@GAMEKingston under the surface of Sera, referred to as The Hollow. Led by Myraah, and rumored to be evolution of human lambancy. #GoWKings",,30.170481,-81.6013547,"Wed, 03 Apr 2013 12:58:42 +0000",176,http://a0.twimg.com/profile_images/3373052829/c95dbecc651e3e953ab569b0462d6680_normal.jpeg,lordwyllym,0,68.1,67.4,68.9,68.5
"Shelbyville, IN",mostly_female,Shelbyville,I wish more people just had simple respect for others,40,39.5006852,-85.790491,"Wed, 03 Apr 2013 12:58:42 +0000",426,http://a0.twimg.com/profile_images/3053337066/d9719ffcd984380954fd63365e8daac6_normal.jpeg,HeyHaley_,6,36.3,37.7,42.1,39.7
"Franklin Springs, GA",unisex,Franklin Springs,It'll be 3months soon,36,34.2851872,-83.1389847,"Wed, 03 Apr 2013 12:58:42 +0000",377,http://a0.twimg.com/profile_images/3421829387/12daa0f003d3cb26417472793a5e5895_normal.jpeg,Dee_Hunneds,0,59.5,58,49.6,38.9
"Daytona Beach, FL",male,Daytona Beach,"Thanks for the birthday messages, woke up and put this on... http://t.co/EfqtRQ3zck",59,29.19428301,-81.06645216,"Wed, 03 Apr 2013 12:58:42 +0000",14473,http://a0.twimg.com/profile_images/3055327138/86c319370befaa195f38ffe729ac59c3_normal.jpeg,MartynRooney,0,68.9,67.9,70.9,66.7
"Spring Lake Park, MN",,Spring Lake Park,@LaseaJ_ck @itskaitlynbruh_ er um no. lol i do need to see you guys tho.,40,45.1153942,-93.2281191,"Wed, 03 Apr 2013 12:58:42 +0000",1038,http://a0.twimg.com/profile_images/3465923207/61da809cd0bf413dde3c87c80a2ee87c_normal.jpeg,kiaramarieexo,0,28.1,32,45.3,34.7
"Peel, Ontario",,Peel,I need to start sleepin somewhere uncomfortable so it's not a problem to wake up ..,42,43.58749686,-79.63715302,"Wed, 03 Apr 2013 12:58:42 +0000",919,http://a0.twimg.com/profile_images/3463452539/dc9483dd61d3ee551caee59a165dfd5c_normal.jpeg,aysiaaan,-5,30.5,31.5,35.8,33.3
"Georgia, US",female,Georgia,Some of the conversations I have with my friends! _Ÿ˜›_Ÿ’_ &gt;&gt;&gt;&gt;,31,33.97743,-83.945032,"Wed, 03 Apr 2013 12:58:42 +0000",73,http://a0.twimg.com/profile_images/3459864685/69453159cb2e4a0fe286a2f15fae9093_normal.jpeg,_apandaa,0,57.8,54.7,41.8,41
"Tennessee, US",female,Tennessee,Good morning!,60,35.1513328,-84.77584239,"Wed, 03 Apr 2013 12:58:42 +0000",570,http://a0.twimg.com/profile_images/3448883129/b20a7c0095c96880f78da5bc0a08f6e6_normal.png,HollyFain,8,50.1,49.3,44.7,42.8
"Salem, MA",unisex,Salem,Life is too good to be sad and despressing :) I'm so happy with what I have.,40,42.5104402,-70.8995701,"Wed, 03 Apr 2013 12:58:42 +0000",150,http://a0.twimg.com/profile_images/3424568604/9362802b0ab376db3b55a74fac45c454_normal.jpeg,EvettSteph,2,35.2,36.9,40.7,41.7
"Coralville, IA",,Coralville,Need breakfast. Meow. #energyboost,43,41.68596321,-91.56640143,"Wed, 03 Apr 2013 12:58:43 +0000",256,http://a0.twimg.com/profile_images/3343130780/219f0d4da00e65bdf1e6f53839addbbe_normal.jpeg,MarizolBorjas,0,32.2,35.2,41.7,46.5
"Chicago, IL",female,Chicago,I keep sayin im fina go but im still here,20,41.72570718,-87.62102695,"Wed, 03 Apr 2013 12:58:43 +0000",195,http://a0.twimg.com/profile_images/3464242370/4e644a6c1ffbaa6a1ae21cdf2ecfa8e1_normal.jpeg,_KiwonThaPrince,0,33.6,34.2,40.2,48.9
"Massachusetts, US",female,Massachusetts,@ashleybrittanyx don't you worry missy I won't,40,42.59257101,-71.75743437,"Wed, 03 Apr 2013 12:58:43 +0000",203,http://a0.twimg.com/profile_images/3175361464/9972244cb1f251cfa2cbadf0546e5a13_normal.jpeg,jillibeannn,-5,33.8,35.8,40.1,41.7
"Hitchcock, TX",,Hitchcock,Not feeling this scene ! _Ÿ‘_,47,29.34145482,-94.98844229,"Wed, 03 Apr 2013 12:58:43 +0000",501,http://a0.twimg.com/profile_images/3464216857/5310456c9896fbab86646cdd75cda9ad_normal.jpeg,Certified_CB300,0,67.9,64.2,54.8,54
"Dallas, TX",unisex,Dallas,"â€œ@merp_daisy: ""@MrMakeHerSmile: I used to be smart, then I got lazy. _Ÿ˜‹"" @sidneynigga_ Im telling you I used to be smartâ€ù #LiesToldOnTwitter",34,32.80276263,-96.68535122,"Wed, 03 Apr 2013 12:58:43 +0000",252,http://a0.twimg.com/profile_images/3468705885/f10989cea1c820ea80f71f6da5accfaf_normal.jpeg,sidneynigga_,2,67.1,51.2,45.2,47.7
"Lon Norris, AR",male,Lon Norris,"Ohhh she thirsty, give her water, don't feed her stacks",,35.3034201,-94.4295197,"Wed, 03 Apr 2013 12:58:43 +0000",165,http://a0.twimg.com/profile_images/3442513108/15aaa628b8748fc8f354913b00ae5185_normal.jpeg,FadeawayD,0,51.4,44.5,48,49.6
"Illinois, US",,Illinois,Game day niggaaas let's get it vs. Paxton Buckley loada,38,40.11786251,-88.30140539,"Wed, 03 Apr 2013 12:58:43 +0000",149,http://a0.twimg.com/profile_images/3277874073/a3aae6bac63b4db70dd6a2168df28aa8_normal.jpeg,IllinoisMagic44,0,33.8,36.2,42.4,43.5
"Texas, US",male,Texas,_Ÿ’Å looking ratchet today,36,32.20758725,-97.59186551,"Wed, 03 Apr 2013 12:58:43 +0000",222,http://a0.twimg.com/profile_images/3390846143/38857dc3d0767941a4d2b256d6b1cf95_normal.jpeg,LucyDaleMartin,0,64.7,52,44.3,44.4
"River Grove, IL",female,River Grove,@CPazgan lol I tried ;),41,41.9224642,-87.8497566,"Wed, 03 Apr 2013 12:58:43 +0000",255,http://a0.twimg.com/profile_images/3336405854/6748c07da1f936919471b41a458d8db8_normal.jpeg,living_proof98,,34,35.1,39.1,47.3
"Wenonah, Minneapolis",mostly_male,Wenonah,@HughesRich have to disagree ;). I think itâ€™s as good or possibly better than Halo. I know a lot of people who were let down by Halo too tho,65,44.900042,-93.2415,"Wed, 03 Apr 2013 12:58:43 +0000",3449,http://a0.twimg.com/profile_images/3447668377/0b62a7bf67f759fc2bb2aaca734d7ab2_normal.jpeg,solace,3,28.4,33.5,45.5,36.5
"Fort Lauderdale, FL",male,Fort Lauderdale,@SexxySOB good morning,61,26.1133724,-80.1630652,"Wed, 03 Apr 2013 12:58:43 +0000",24636,http://a0.twimg.com/profile_images/3380623391/f7bd5fd6a467112facc21a5b314483b2_normal.jpeg,Jamal_Paisley,4,72.9,75.7,76.4,71.9
"Lewis and Clark, MO",,Lewis and Clark,Dats juss how da GAME go .._Ÿ’¯,37,38.8135938,-90.35311128,"Wed, 03 Apr 2013 12:58:43 +0000",318,http://a0.twimg.com/profile_images/3470977040/5e35b057b23f022d570cbd2d31baf76f_normal.jpeg,sharodjohnson18,,39.1,42.9,47.8,47.8
"Fayetteville, NC",,Fayetteville,This headache â†ê,,35.0631129,-79.0069967,"Wed, 03 Apr 2013 12:58:43 +0000",374,http://a0.twimg.com/profile_images/3457805800/59fc4a1033f04fbfb4d7a34ac21efb20_normal.jpeg,Blasian2x,,55.6,52.9,45.9,41.1
"New Rochelle, NY",unisex,New Rochelle,"Home of THE Ray Rice and THE infamous ""Shot."" (@ Houlihan Lawrence - @houlihanre) http://t.co/2QR8tcmh4n",45,40.94689492,-73.79453849,"Wed, 03 Apr 2013 12:58:43 +0000",1018,http://a0.twimg.com/profile_images/3244839533/f00b1fbd9aa2a30dcfcd59b62e736ff2_normal.jpeg,kerrybarger,-4,36,36.6,37.8,39.4
"Manhattan, NY",mostly_male,Manhattan,"I'm at TY KU Corporate Dojo - @teamtyku (New York, NY) http://t.co/GT0gDVk1qw",49,40.74576137,-73.98249149,"Wed, 03 Apr 2013 12:58:43 +0000",592,http://a0.twimg.com/profile_images/2976419451/bad809f770d74825fc999be3d65a71bb_normal.jpeg,theadrianmolina,0,38,38.4,39.9,43.8
"Georgia, US",male,Georgia,@Ignant_MF Beyonce lol,46,33.78683383,-84.57751007,"Wed, 03 Apr 2013 12:58:43 +0000",3785,http://a0.twimg.com/profile_images/3433412786/a183b6086dceb640b3de0f0f52c5026c_normal.jpeg,atlplayground,0,56.7,53.4,45.4,41.1
"Los Angeles, CA",female,Los Angeles,I'm sorry Holly Madison named her daughter what?!,39,34.19584596,-118.5636316,"Wed, 03 Apr 2013 12:58:43 +0000",363,http://a0.twimg.com/profile_images/3436241836/226a82caaafec570c9233ae5a8fba662_normal.jpeg,LisaDOOM,0,60.2,65.5,65.3,62.2
"South Boston, VA",female,South Boston,I've got a dirty little secret and it just happens to be that boy who loves to dance.,39,36.6908863,-78.9120977,"Wed, 03 Apr 2013 12:58:43 +0000",121,http://a0.twimg.com/profile_images/2968271364/231de57e66aa95b596f2058475aa7821_normal.jpeg,ana_bananaa23,4,47.5,45.4,41.2,36.8
